id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
19579,2025-02-11,2691,17,11,6,787.71,133.33,154005.99
19599,2025-02-14,65,10,7,7,58951.0,117.6,104802.46
19622,2025-03-13,2114,77,11,10,1407.04,129.94,109795.73
19627,2025-05-18,1204,58,14,5,88671.0,72.66,36074.06
19637,2025-08-05,2037,16,15,8,91898.0,184.7,179329.53
19643,2026-02-16,158,78,9,1,1548.13,159.35,153618.0
19647,2025-09-10,12,80,6,5,648.13,157.54,108091.88
19649,2025-10-23,1642,70,2,4,1984.16,189.96,390232.42
19653,2025-08-24,1877,17,10,9,904.7,53.04,87822.91
19654,2025-10-10,1437,50,8,1,1586.07,300.73,180512.53
19656,2025-10-31,1601,46,15,7,1162.96,248.03,94801.58
19658,2025-09-24,2667,39,5,1,0.0,37.54,107565.58
19665,2025-07-26,995,55,11,5,816.58,138.92,79923.24
19673,2025-09-09,704,53,12,12,50.3,4.31,1360.63
19682,2025-10-10,1977,6,7,10,1062.26,158.45,149817.71
19722,2025-08-29,918,48,1,7,1820.14,94.5,44929.82
19728,2026-04-02,2113,47,5,3,99959.0,220.82,138807.48
19736,2025-09-12,1055,38,1,4,54325.0,66.59,45738.7
19745,2025-04-22,1921,62,13,4,1.11052,195.14,35794.8
19746,2025-07-23,1782,79,15,7,267.18,55.99,24284.94
19752,2025-04-29,859,66,9,7,1421.59,211.48,184122.29
19754,2025-04-17,1477,6,3,7,1384.53,248.07,84851.48
19756,2025-11-10,1274,58,11,1,1186.74,176.22,24354.62
19766,2025-11-10,1176,44,1,12,1823.93,375.38,48147.02
19767,2025-08-09,2282,33,10,10,685.61,131.69,61078.28
19776,2025-10-14,2061,42,13,2,1.67309,397.94,267863.06
19779,2025-07-31,1193,6,14,7,1880.32,199.24,187173.49
19785,2025-08-31,1928,17,6,4,13349.0,32.96,12982.16
19787,2025-03-28,1527,73,4,8,14146.0,28.59,22237.46
19793,2026-01-25,1887,34,5,3,18141.0,16.09,14708.03
19803,2025-08-06,2824,26,5,5,13114.0,207.23,22975.77
19811,2025-12-24,2612,65,3,5,193.33,23.09,5791.06
19813,2025-01-20,2123,14,5,12,1389.62,143.39,137602.13
19822,2025-03-12,2545,21,14,3,691.48,43.06,133998.36
19823,2025-02-25,178,45,11,11,1.3816,184.13,259728.68
19831,2025-07-23,1850,35,9,11,1731.31,245.21,45591.17
19839,2025-01-20,488,14,5,7,96088.0,85.53,57279.56
19848,2025-09-02,1419,45,9,2,1448.13,112.24,231307.41
19851,2025-03-21,7,17,7,5,138.87,13.56,3850.43
19853,2025-04-21,561,14,13,8,1661.01,96.29,139129.18
19860,2025-04-26,1387,36,9,6,1739.09,149.06,173909.68
19877,2026-01-29,1770,16,8,11,57989.0,71.91,12793.84
19881,2025-06-02,528,67,1,1,1.27516,119.93,52879.35
19912,2026-01-21,1729,8,1,8,1385.75,102.55,125183.88
19920,2025-07-13,2897,9,10,4,1922.62,385.43,38639.45
19924,2025-04-16,1006,43,2,4,33333.0,26.59,23770.25
19938,2025-03-05,12,64,15,9,107.38,10.52,19743.99
19946,2025-02-27,705,67,15,10,-733.28,128.41,53141.97
19947,2025-07-06,34,18,8,7,1504.85,199.35,181928.45
19948,2026-02-20,2693,70,14,11,72115.0,62.32,49854.33
19951,2025-05-27,1824,43,4,1,569.74,103.3,14133.2
19954,2025-11-05,2163,15,12,6,1485.81,191.07,245787.8
19957,2026-01-22,3516,68,11,1,1740.0,301.88,139974.87
19960,2025-04-28,1472,78,4,2,1954.95,385.92,252911.05
19964,2025-11-19,2404,76,3,12,1534.99,313.54,246465.83
19974,2025-11-15,1740,62,2,11,1923.45,235.99,114532.67
19979,2025-09-30,1156,6,14,9,83702.0,174.47,36136.72
19981,2025-05-13,709,75,10,11,1670.2,2436.77,189027.69
19988,2025-09-27,1321,59,3,9,1854.21,316.94,43333.84
19990,2025-06-24,581,27,4,6,23164.0,43.85,14070.65
19996,2025-10-20,1799,35,13,12,1540.51,77.1,78686.06
20001,2025-05-14,2271,51,1,8,1.00848,148.21,32807.89
20003,2025-10-30,1165,28,12,11,1926.88,237.0,302502.74
20005,2025-01-19,278,2,6,10,1146.9,248.42,118391.26
20012,2025-08-20,2450,54,15,1,1123.88,140.44,210078.67
20022,2025-10-04,2135,75,14,12,1714.02,352.26,237486.99
20026,2025-03-10,2095,47,4,12,77328.0,57.49,137955.09
20029,2026-01-17,662,73,15,12,38873.0,83.67,36851.35
20030,2025-03-13,1834,2,13,5,1226.26,185.16,31174.08
20036,2025-12-28,1847,7,13,12,1.68589,395.32,85385.56
20037,2026-02-20,1242,48,3,7,1.0114,108.52,97226.32
20039,2025-11-01,150,1,7,4,1434.59,179.49,75817.8
20043,2025-05-20,573,77,2,4,989.82,99.23,30263.94
20047,2025-01-01,256,72,2,11,891.22,81.24,172975.08
20051,2025-06-17,2147,16,7,9,599.82,86.23,87884.86
20053,2025-01-28,1211,59,6,11,443.61,93.67,39956.46
20061,2025-05-27,2390,43,2,7,11450.0,15.61,8223.7
20076,2025-10-23,2631,29,6,4,1.30038,159.5,185192.86
20081,2025-12-12,1923,25,10,9,1653.83,271.23,185499.54
20093,2025-11-27,1649,53,14,9,1573.36,202.76,95872.23
20105,2025-08-17,1889,42,6,3,528.17,33.14,66338.29
20115,2025-10-15,2164,25,4,2,925.24,95.86,32793.88
20125,2025-03-03,1189,18,10,10,1119.37,138.28,124197.25
20133,2025-01-23,413,46,3,10,1.68218,341.79,188849.31
20135,2025-08-30,553,78,2,4,1725.24,357.81,102133.77
20137,2025-08-18,2944,8,15,8,168.3,37.27,31218.41
20141,2026-01-26,2545,5,2,2,1307.73,312.27,152887.66
20143,2025-03-27,1236,70,8,9,1727.66,3108.03,234057.04
20151,2025-07-27,1551,68,2,3,8368.0,15.18,11875.2
20155,2026-01-01,1390,63,6,6,85.16,13.02,6080.41
20162,2025-09-13,421,42,2,6,1415.0,141.05,159031.11
20166,2025-06-06,1824,16,9,11,1269.93,76.53,138746.94
20169,2025-06-27,1960,45,14,4,1889.13,2316.16,41010.39
20170,2025-05-18,1908,69,9,5,1109.14,245.15,37448.95
20171,2025-05-11,2167,66,14,10,1800.16,152.17,178548.05
20174,2025-08-12,1412,19,15,9,555.87,74.99,55393.47
20176,2025-09-13,2224,55,9,4,33827.0,66.69,27794.85
20182,2025-12-22,1863,23,10,10,1456.74,326.0,285808.33
20185,2025-05-11,3637,27,9,10,232.65,38.41,8792.49
20187,2025-10-02,1017,4,10,9,1137.72,192.3,178640.0
20201,2025-12-18,1120,54,5,2,1763.76,288.57,228904.35
20203,2025-06-21,998,72,5,8,502.64,103.36,78319.55
20206,2025-09-03,855,66,5,2,778.6,39.87,46719.45
20208,2025-09-05,2781,17,5,2,1.78698,216.09,271631.51
20213,2025-04-11,2858,58,4,8,1540.58,336.33,36545.81
20217,2025-01-29,1137,26,15,1,754.94,97.26,74331.79
20219,2025-07-07,1975,46,4,1,1169.86,160.79,30822.98
20222,2025-09-18,2318,64,3,6,1469.13,88.37,126905.52
20224,2025-02-04,1807,22,11,10,1904.57,401.88,311850.56
20225,2026-01-13,2996,54,15,9,1277.79,105.46,228661.56
20238,2025-02-12,2685,70,5,6,1887.09,162.9,91363.52
20239,2026-01-13,327,38,9,8,78232.0,40.11,28308.58
20258,2025-03-09,1186,17,8,9,489.95,119.64,71472.83
20275,2025-01-16,1940,39,12,10,1525.54,352.04,137328.04
20277,2025-04-04,479,40,10,11,45093.0,101.91,41680.21
20280,2025-01-10,1661,5,11,6,1662.46,339.28,300737.05
20282,2025-12-18,2150,3,15,7,1254.01,148.29,88217.47
20283,2025-08-02,2548,73,11,1,67220.0,80.09,128128.0
20290,2025-08-13,424,9,1,1,1421.31,148.2,124331.36
20296,2025-09-28,639,38,11,6,48231.0,28.02,32663.47
20297,2025-03-04,109,64,2,6,133.92,25.0,12374.27
20299,2025-08-13,1058,32,12,6,1.4944,362.73,176714.9
20302,2025-07-25,1674,29,11,8,1588.33,315.19,298166.18
20317,2025-08-31,713,40,8,6,1172.19,87.55,109119.81
20326,2025-02-15,2422,73,12,11,720.75,161.52,19626.25
20327,2025-12-12,1557,30,6,6,1144.14,113.09,205021.95
20329,2025-07-14,2586,24,10,7,623.18,90.29,92893.22
20337,2025-09-01,2201,68,3,1,1.64764,252.95,41854.94
20340,2025-05-14,2663,8,12,12,872.55,60.88,61161.64
20346,2025-12-06,2870,36,12,7,1221.03,117.28,208507.85
20351,2025-03-21,2645,74,14,2,1229.02,243.63,140325.61
20361,2025-07-12,2888,39,11,2,928.38,196.82,119027.61
20373,2026-01-31,734,39,7,4,1580.67,257.42,53772.23
20374,2025-10-19,6,54,11,3,262.67,31.19,42082.8
20378,2025-10-23,184,16,13,4,235.42,50.91,29968.89
20379,2026-02-19,2002,53,7,8,-1309.85,176.85,232375.3
20381,2025-10-31,433,58,9,9,1137.77,266.96,74242.45
20385,2026-01-16,3522,41,8,9,1100.48,55.51,123797.3
20388,2025-08-22,1182,74,3,8,6565.0,10.08,1657.7
20391,2025-05-06,469,62,10,5,927.54,121.11,41056.81
20398,2026-04-02,1976,20,15,12,607.78,149.54,54364.19
20400,2025-06-26,2253,3,3,10,1.53103,283.75,152856.69
20401,2025-01-17,278,59,11,4,973.46,204.33,67753.33
20403,2025-11-17,1330,16,11,2,105.19,23.49,7300.86
20408,2025-03-26,890,31,13,5,1251.88,200.71,167491.8
20420,2025-11-09,1108,65,3,11,481.97,48.4,89984.12
20426,2025-12-26,2453,70,12,11,1366.82,302.83,76608.34
20440,2026-10-01,2321,7,6,4,762.44,82.46,41114.75
20444,2025-06-10,604,33,15,2,1465.5,257.74,111822.42
20445,2025-03-26,1141,73,12,9,1386.98,172.72,119135.71
20448,2025-12-07,173,52,12,4,1410.38,88.26,112100.41
20449,2025-07-02,1800,72,6,9,878.63,147.06,173179.07
20457,2025-08-19,550,27,10,9,1.50689,84.94,55855.45
20461,2025-09-05,399,14,5,8,1908.14,399.79,351208.88
20469,2025-08-06,666,67,1,9,1550.57,157.87,191021.24
20475,2025-06-16,1169,79,11,7,435.44,57.18,84443.54
20485,2025-06-23,1303,26,13,8,51.99,4.29,3743.2
20486,2026-04-02,1404,50,3,1,1016.25,156.34,96745.79
20504,2025-08-25,800,37,1,4,1471.12,202.14,199948.42
20508,2026-01-29,1311,50,7,2,1107.55,76.87,42210.44
20513,2025-03-03,2802,55,7,6,231.3,39.85,29363.27
20536,2025-03-19,893,44,9,6,1.72282,138.88,168741.97
20554,2025-04-20,910,34,6,10,697.32,159.59,98342.64
20566,2025-05-01,933,15,2,3,356.88,44.86,65572.62
20568,2025-07-09,1064,27,4,3,1646.29,274.27,288715.71
20571,2025-03-08,315,62,4,8,1418.34,323.71,204101.12
20581,2025-09-21,446,63,13,8,745.08,127.83,88027.48
20583,2025-05-05,1145,11,2,9,1145.89,89.33,172262.39
20597,2025-11-24,1988,2,8,9,630.35,91.36,106050.62
20604,2025-11-19,2322,5,6,9,620.13,96.83,77350.44
20606,2025-04-07,659,25,15,10,1072.59,149.19,107473.19
20607,2025-09-06,938,65,8,11,539.79,120.55,99205.61
20619,2025-05-05,2320,60,10,1,40707.0,99.65,25396.69
20634,2025-02-28,809,73,12,10,1.72623,379.54,192492.59
20640,2026-01-26,977,66,3,2,45030.0,65.41,38062.42
20648,2025-10-30,2935,7,9,2,1337.56,98.59,103320.42
20650,2025-12-03,594,66,13,5,973.24,87.71,184014.47
20662,2025-01-07,2958,74,11,3,484.07,26.11,75343.61
20666,2025-10-23,1336,72,8,7,1002.2,167.44,75638.83
20671,2025-06-26,324,35,1,9,72808.0,128.73,19256.47
20676,2025-05-02,2805,67,8,5,76998.0,95.28,133441.11
20686,2026-01-22,2845,20,12,11,1580.77,94.25,297707.95
20689,2025-03-26,1555,13,8,4,1418.56,75.26,101159.73
20694,2025-05-29,1031,10,10,4,1520.03,198.65,186310.66
20698,2025-08-03,715,58,7,8,1818.29,196.12,344987.82
20705,2025-11-26,1502,28,6,9,274.82,32.1,48171.38
20709,2026-01-25,31,55,10,2,1853.45,267.36,143740.62
20714,2025-05-06,2034,54,1,2,1156.15,90.17,148878.69
20723,2026-01-09,2797,29,9,4,0.0,459.5,43672.54
20731,2026-02-18,2717,63,9,5,1071.21,137.1,194696.25
20736,2025-05-18,1044,47,3,10,66109.0,38.0,44073.22
20740,2025-01-08,1835,74,11,7,-965.0,106.02,52722.68
20744,2026-02-10,1194,74,3,9,96.2,10.19,6778.2
20752,2025-08-10,1453,3,1,10,1979.48,197.45,106910.2
20755,2025-06-15,244,58,9,11,116.05,22.78,18782.61
20763,2025-02-25,2620,56,6,12,1.69315,291.44,201359.78
20787,2025-03-17,960,25,7,6,1.0797,99.35,191404.66
20792,2025-04-27,1291,30,1,9,1260.99,108.33,184378.46
20819,2025-02-13,1710,17,13,4,546.5,40.09,100690.68
20825,2025-10-11,37,29,7,12,1709.38,112.46,223084.24
20828,2025-11-01,1241,27,9,2,207.23,49.74,34559.63
20830,2026-01-29,2031,17,7,7,34047.0,35.57,20804.92
20832,2025-10-27,3520,39,10,1,1.34387,132.1,35386.34
20836,2025-11-17,2713,31,14,2,1.70666,214.47,204779.27
20840,2026-02-20,797,22,12,2,342.16,56.05,27019.63
20843,2025-08-13,1485,70,1,12,561.24,117.3,33916.87
20844,2025-12-02,1606,71,8,6,1.93926,407.3,199560.06
20845,2025-03-07,1120,33,7,1,169.88,12.7,17216.42
20848,2025-05-07,1159,71,11,7,1.88019,98.02,147608.38
20862,2025-06-26,1022,74,7,11,149.32,24.03,15452.58
20877,2025-04-06,2873,29,6,2,1114.49,133.81,95101.59
20886,2025-04-28,208,16,5,5,1.30483,145.72,162533.82
20887,2025-06-17,1859,34,13,5,270.99,21.32,29780.64
20894,2025-08-20,736,49,15,6,1014.63,164.73,110471.58
20902,2025-10-21,2324,39,2,2,480.61,90.95,43507.06
20903,2026-01-30,519,34,1,10,-1196.93,193.61,97071.48
20907,2026-02-03,773,8,1,1,1.28085,65.32,32957.97
20909,2025-09-24,735,1,1,10,605.12,118.09,93644.39
20926,2025-08-02,665,23,12,7,1899.35,175.72,351976.82
20931,2025-09-08,1564,27,13,9,530.72,61.4,39605.75
20939,2025-12-22,2724,22,6,10,65029.0,157.25,27643.36
20940,2025-09-12,1642,3,3,3,40251.0,64.62,8561.44
20945,2025-12-22,2174,24,11,4,1641.53,184.7,90023.77
20950,2026-01-14,411,53,10,12,1.49595,178.11,96692.73
20953,2025-01-16,1589,70,4,7,1.94289,267.29,370296.25
20955,2025-08-18,2469,15,14,2,730.75,111.56,41090.44
20971,2025-11-07,69,10,3,3,1455.73,300.81,49525.79
20977,2026-02-05,12,32,13,4,1220.49,144.62,91610.6
20981,2025-03-05,1599,33,15,3,71494.0,44.46,137897.18
20982,2025-05-04,1592,69,10,4,1670.64,352.48,176482.24
20995,2025-10-29,887,62,9,1,18276.0,33.49,32449.22
21002,2025-06-21,732,78,1,2,59861.0,112.42,63927.19
21003,2025-07-26,1589,98,14,7,18880.0,18.2,36681.77
21006,2026-01-03,2413,38,9,10,246.38,19.3,37740.24
21012,2025-02-08,62,64,12,1,1767.86,334.01,165502.31
21016,2025-12-27,1883,46,15,1,990.8,224.59,185011.06
21026,2026-01-18,2755,29,14,9,763.69,127.39,31645.22
21042,2025-04-02,683,75,10,3,31741.0,53.46,7927.29
21043,2025-10-17,2878,53,10,7,108.65,21.69,17333.36
21049,2025-08-16,1850,51,6,2,160.37,39.72,4768.18
21058,2025-04-04,2661,34,15,8,360.62,47.43,35221.92
21061,2025-03-08,1631,2,9,4,1513.36,366.01,46081.37
21066,2025-12-31,2562,1,15,6,1658.97,114.44,167072.69
21069,2025-06-23,1352,78,11,3,88208.0,191.83,86341.8
21071,2025-04-04,1850,21,1,4,69.34,5.98,1707.52
21078,2025-06-28,1645,41,10,3,1946.52,283.32,242193.2
21082,2025-04-03,288,58,9,5,92747.0,209.09,113997.53
21087,2026-01-23,1318,80,5,4,1.62851,132.52,197230.23
21090,2025-03-07,2353,20,4,2,1731.54,362.02,231533.78
21107,2025-04-13,1400,17,13,6,1215.67,263.16,169622.73
21111,2025-08-20,2036,6,1,6,1720.38,216.08,228757.48
21115,2025-12-11,970,15,15,2,279.42,62.94,28938.48
21119,2025-12-12,909,80,8,11,246.95,52.58,40579.4
21120,2025-01-09,146,15,1,12,1693.58,111.72,123513.27
21121,2025-12-16,2810,59,2,11,788.96,80.38,107555.15
21124,2025-11-04,1699,20,15,10,857.67,179.64,90297.69
21125,2025-08-24,1898,61,12,1,773.06,45.44,45948.67
21128,2025-05-23,423,74,5,9,1389.77,172.03,98969.4
21133,2025-11-15,2403,18,2,1,1237.19,138.05,59795.52
21134,2025-06-04,500,41,6,11,1945.04,299.92,303752.18
21139,2025-10-24,1287,2,14,7,1045.27,213.88,109169.63
21149,2026-01-24,512,3,8,1,1152.1,84.84,222691.72
21156,2025-04-20,28,14,9,1,1546.82,279.76,64603.41
21160,2025-08-02,784,3,14,11,625.17,125.96,94090.14
21166,2025-08-28,1332,9,15,2,1282.88,290.49,56120.31
21172,2025-12-04,2707,41,13,10,416.8,101.54,67826.82
21173,2025-03-14,2753,22,1,1,-866.3,105.27,108473.27
21175,2025-04-20,768,74,9,3,1415.35,342.5,78150.3
21178,2025-09-17,1647,59,15,10,1239.84,281.93,244297.4
21195,2025-01-09,2785,4,14,12,500.66,41.1,90375.09
21206,2025-12-14,272,80,15,9,541.37,964.95,86638.77
21209,2025-07-28,2264,37,14,9,610.99,130.1,31756.69
21216,2025-01-04,232,71,12,9,905.55,219.67,98091.42
21221,2025-04-10,2051,26,1,8,412.88,76.18,12970.83
21223,2025-05-28,1383,40,15,2,77282.0,104.44,145928.25
21225,2025-09-20,213,57,15,5,782.59,60.29,140446.95
21230,2025-08-22,2214,48,11,7,1433.25,141.97,236970.79
21237,2026-01-22,411,43,12,7,1.17125,235.65,144318.24
21242,2025-09-10,1402,54,15,2,886.33,155.98,87952.43
21245,2025-04-02,2990,19,5,10,854.52,125.61,34847.73
21246,2025-12-25,1523,47,7,3,1.10416,67.29,198252.28
21256,2026-01-17,2211,4,6,2,1.83489,96.82,226829.34
21270,2025-05-17,2995,79,3,10,1915.42,419.92,65622.51
21279,2025-10-01,945,69,6,8,900.82,63.61,162234.84
21282,2025-08-31,501,65,9,10,784.81,175.65,101782.09
21283,2026-02-13,379,71,2,4,1103.12,119.97,216369.12
21295,2026-02-02,2692,34,7,6,439.18,60.77,81197.28
21301,2025-07-30,1770,3,10,4,578.4,66.13,27756.9
21302,2026-02-02,2585,43,1,5,1093.78,170.5,188551.71
21306,2025-11-06,506,28,4,5,1157.75,85.75,179679.04
21322,2025-06-12,2058,65,7,1,845.99,154.39,23753.16
21323,2025-08-13,649,19,7,10,1009.96,1349.46,81755.54
21333,2025-05-07,1388,78,1,1,1832.49,352.36,62083.3
21366,2026-02-18,972,45,12,3,1826.42,396.83,125254.29
21369,2025-11-08,311,16,15,7,14137.0,7.32,6574.87
21370,2025-12-12,1458,13,6,12,1428.19,190.58,250984.88
21372,2025-01-01,1619,49,5,3,1962.53,377.67,218832.55
21381,2025-06-23,1204,71,12,12,1.57103,91.77,40489.95
21382,2025-05-17,1396,98,12,5,1.29561,73.73,139466.76
21383,2025-06-02,125,53,12,8,354.48,55.43,38892.24
21384,2025-11-27,1217,42,1,9,23754.0,12.44,17516.13
21396,2026-01-15,504,5,6,11,1.92987,266.43,164894.23
21408,2025-05-08,1343,2,10,8,88.04,10.31,1970.57
21423,2025-06-30,883,22,4,7,97009.0,51.02,61123.95
21426,2025-03-21,1347,13,13,8,1991.22,357.83,159458.2
21429,2025-09-20,465,56,15,7,361.12,86.25,12737.37
21438,2025-08-26,2406,2,13,1,14975.0,37.11,6266.47
21462,2025-04-15,1460,57,10,7,1227.8,199.76,179612.87
21474,2025-11-24,1439,52,4,6,753.23,120.47,139284.31
21489,2025-12-25,1375,22,2,8,229.41,17.51,10092.6
21493,2025-10-16,2551,61,4,11,1.0043,197.36,107220.88
21496,2025-05-10,1582,60,5,10,937.64,174.42,91596.64
21502,2026-08-01,1217,36,6,4,77317.0,188.76,35907.18
21503,2026-02-04,2766,66,12,11,957.1,159.72,134123.27
21512,2025-01-11,1815,20,2,12,1.54308,367.49,210650.24
21515,2025-02-17,623,13,5,1,1261.1,85.17,137291.26
21524,2025-03-06,2726,14,11,7,1.07922,105.3,144036.0
21525,2025-02-23,1615,23,15,1,321.04,50.04,22228.91
21542,2025-04-22,1387,58,10,8,882.9,169.69,86639.44
21544,2026-01-27,122,1,9,8,925.5,114.54,20303.12
21553,2025-11-10,590,42,15,9,943.18,162.38,39782.9
21556,2025-03-15,2673,29,12,3,1141.79,240.1,221867.98
21557,2026-02-10,2158,110,6,1,1979.54,432.18,82993.88
21561,2025-04-04,779,30,7,10,1.3516,92.28,63640.4
21580,2025-10-11,16,2,10,1,531.01,79.71,92993.2
21581,2025-09-20,1924,8,9,3,1.88029,217.47,139626.48
21588,2025-05-16,2845,92,3,10,1712.32,200.06,101483.81
21589,2025-01-28,574,70,6,9,273.45,34.28,6675.33
21601,2025-02-14,1757,29,6,7,949.76,126.78,158514.19
21606,2025-07-30,2573,31,9,11,1814.95,317.49,90384.57
21607,2025-03-19,2925,7,7,12,125.68,16.82,12437.17
21610,2025-03-19,161,42,8,9,1.02792,233.54,158821.57
21614,2025-08-12,949,52,7,10,28476.0,45.37,18166.63
21620,2025-10-01,2115,60,3,3,99733.0,181.32,45375.79
21628,2026-02-19,2503,67,3,9,273.2,67.07,32982.51
21629,2025-12-07,2525,16,1,2,1.72145,261.47,87778.59
21630,2025-11-13,1727,28,8,7,1.80419,181.53,38769.63
21642,2025-01-25,437,27,13,12,1159.91,227.73,57848.61
21643,2025-08-03,636,6,4,4,655.89,92.63,45138.98
21654,2025-10-17,1026,68,8,10,1867.82,277.23,130767.18
21656,2026-01-02,3577,68,9,9,1.92041,408.54,197177.83
21658,2026-01-24,1685,45,12,12,1262.49,69.99,63557.31
21659,2025-04-26,3801,16,13,4,640.1,65.67,62394.0
21662,2025-04-18,1949,21,13,10,187.28,45.78,32772.6
21672,2025-07-19,1637,33,4,3,435.19,82.39,17779.71
21689,2026-01-03,1712,4,13,11,69893.0,1256.72,107371.5
21692,2025-07-28,2920,43,2,7,1008.66,231.61,142035.9
21695,2026-02-03,1296,9,4,3,1738.35,351.99,157339.41
21700,2025-11-13,2934,24,3,11,1361.34,313.77,222649.94
21705,2025-11-17,2993,57,9,9,1349.29,72.61,172999.33
21707,2025-01-25,490,46,7,8,91230.0,142.93,180863.5
21712,2026-06-02,1512,37,14,10,1275.81,93.7,134445.67
21713,2025-05-10,3865,55,13,8,1710.19,364.56,264869.25
21715,2025-01-12,1104,74,13,2,1.8354,126.15,258164.06
21725,2025-10-28,175,65,6,3,836.26,167.71,41761.2
21726,2025-03-09,2631,79,15,8,1906.96,113.88,253915.81
21727,2025-08-01,1837,54,5,3,1151.82,285.32,38278.75
21735,2025-11-22,3697,50,8,11,1686.43,204.13,297837.23
21746,2025-11-30,2422,101,1,9,1.18111,254.97,224182.15
21748,2025-10-13,2815,64,3,6,500.61,57.73,32440.4
21754,2026-02-05,281,75,2,11,1256.31,191.88,176386.07
21795,2025-09-28,865,17,11,3,528.09,96.4,41045.03
21806,2025-02-11,1790,66,8,6,1594.36,221.31,137759.12
21813,2025-08-09,1194,73,10,9,327.52,37.48,46005.54
21815,2025-06-05,1126,35,3,11,31797.0,58.02,33547.44
21816,2025-10-17,2091,23,7,2,76219.0,108.36,78608.39
21817,2026-01-21,1305,11,10,10,1704.19,386.74,334477.52
21818,2025-01-03,76,47,11,1,1164.72,146.19,37389.48
21819,2025-03-16,564,43,8,9,1841.63,110.92,172717.77
21821,2025-02-15,1513,68,8,3,489.88,110.21,41520.2
21827,2025-02-03,342,53,9,8,358.93,507.18,32129.83
21845,2025-11-14,1333,11,8,10,1854.47,320.95,206809.19
21852,2025-12-28,1826,63,4,2,93419.0,197.23,19597.35
21854,2025-07-28,2100,60,3,8,1720.06,425.41,186230.88
21859,2026-02-19,1092,21,2,2,614.16,140.2,118143.5
21862,2025-03-02,1604,63,3,4,1068.63,256.71,78814.04
21865,2025-09-12,2658,1,2,6,1400.97,137.61,171469.38
21866,2025-09-08,2369,70,5,1,1388.7,133.67,155136.22
21868,2025-08-24,1221,16,1,12,-156.81,30.02,18877.28
21869,2025-11-03,1363,58,13,3,1902.63,2394.6,141723.39
21870,2025-01-03,2585,35,8,3,1774.81,194.15,189735.99
21874,2025-12-15,2535,45,12,6,1.64485,407.01,156316.31
21875,2025-08-17,97,43,6,3,1.87307,311.08,269245.76
21880,2025-09-14,2895,14,8,1,1.76111,166.85,315238.07
21881,2025-02-25,598,79,11,4,1.30298,276.98,158300.77
21888,2026-01-15,542,34,9,4,492.43,47.22,38479.21
21893,2025-09-29,2634,22,12,3,798.69,114.23,33248.04
21898,2025-12-03,1087,30,13,8,432.57,93.24,11635.11
21899,2025-05-28,103,50,11,2,481.69,27.78,16573.9
21905,2025-09-18,1725,6,5,9,603.25,114.48,79187.63
21907,2025-09-20,694,71,1,4,1163.56,59.46,70715.71
21910,2025-06-12,1393,59,5,4,875.64,163.24,67830.8
21911,2025-01-02,3707,51,12,3,903.64,141.63,74242.83
21915,2025-03-18,263,35,15,10,688.0,137.91,89791.54
21920,2025-05-01,152,42,9,4,1.22693,123.65,236783.11
21921,2025-01-08,730,71,11,5,59607.0,111.05,73204.28
21924,2025-05-10,2128,16,11,4,50189.0,111.53,95348.78
21925,2025-02-07,2358,50,12,5,1.79646,129.95,232872.56
21927,2026-01-28,1022,41,12,8,425.56,40.41,29637.03
21931,2025-07-06,2084,13,2,6,155.34,31.18,19468.46
21934,2025-02-07,3505,63,15,1,1.23642,168.36,100669.63
21939,2025-02-18,39,49,3,12,1162.7,192.21,182745.71
21982,2025-05-05,2507,41,7,4,270.99,41.35,30923.74
21984,2025-04-14,995,34,6,10,1669.96,170.99,76883.06
21991,2026-02-06,1445,10,1,4,1346.86,252.56,46898.82
21993,2025-10-12,2754,48,2,3,1007.67,89.46,184004.78
22002,2026-02-05,1235,77,8,10,175.86,32.98,23125.54
22003,2025-10-30,1858,39,7,7,1245.2,150.53,101834.65
22013,2025-03-16,2429,44,2,3,1196.42,265.22,96209.9
22029,2025-09-30,865,21,7,10,199.72,15.55,34552.97
22030,2025-12-28,1908,19,14,2,100.25,6.88,2757.77
22035,2025-06-03,1774,2,9,6,909.15,119.49,143041.05
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22042,2025-05-31,1277,41,11,3,327.1,29.54,27945.12
22049,2025-08-21,1631,1,3,5,1728.53,324.81,105969.87
22050,2025-06-01,594,29,11,7,501.61,48.53,91496.83
22052,2025-11-14,275,59,1,10,1.22011,275.02,102074.1
22053,2025-03-19,1839,66,13,8,521.0,79.99,103845.74
22063,2025-01-06,87,24,7,6,953.22,91.25,142703.58
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22076,2025-12-08,769,59,11,5,-490.88,48.31,14743.62
22082,2025-08-27,2080,27,4,3,142.93,20.59,21064.7
22083,2025-02-04,852,8,1,9,643.82,45.72,89514.96
22085,2025-07-13,540,52,4,1,165.46,32.11,25822.56
22093,2026-03-01,39,28,9,1,1849.75,334.77,265570.99
22098,2025-08-17,1407,66,11,1,416.29,98.86,45910.86
22100,2025-09-10,894,44,4,1,526.12,113.16,18851.13
22101,2025-06-03,511,57,1,3,56189.0,74.58,38852.91
22102,2025-10-17,87,28,1,6,1320.74,210.98,202493.46
